,Table ID,Line,UniqueID,Stub,Data Release
31933,B25014E,1,B25014E_001,Total:,
31934,B25014E,2,B25014E_002,1.00 or less occupants per room,
31935,B25014E,3,B25014E_003,1.01 or more occupants per room,
31936,,,,,
31937,B25014F, ,,OCCUPANTS PER ROOM (SOME OTHER RACE ALONE HOUSEHOLDER),"1,5"
31938,B25014F, ,,Universe:  Occupied housing units with a householder who is Some other race alone,
31939,B25014F,1,B25014F_001,Total:,
31940,B25014F,2,B25014F_002,1.00 or less occupants per room,
31941,B25014F,3,B25014F_003,1.01 or more occupants per room,
31942,,,,,
31943,B25014G, ,,OCCUPANTS PER ROOM (TWO OR MORE RACES HOUSEHOLDER),"1,5"
31944,B25014G, ,,Universe:  Occupied housing units with a householder who is Two or more races,
31945,B25014G,1,B25014G_001,Total:,
31946,B25014G,2,B25014G_002,1.00 or less occupants per room,
31947,B25014G,3,B25014G_003,1.01 or more occupants per room,
31948,,,,,
31949,B25014H, ,,"OCCUPANTS PER ROOM (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)","1,5"
31950,B25014H, ,,"Universe:  Occupied housing units with a householder who is White alone, not Hispanic or Latino",
31951,B25014H,1,B25014H_001,Total:,
31952,B25014H,2,B25014H_002,1.00 or less occupants per room,
31953,B25014H,3,B25014H_003,1.01 or more occupants per room,
31954,,,,,
31955,B25014I, ,,OCCUPANTS PER ROOM (HISPANIC OR LATINO HOUSEHOLDER),"1,5"
31956,B25014I, ,,Universe:  Occupied housing units with a householder who is Hispanic or Latino,
31957,B25014I,1,B25014I_001,Total:,
31958,B25014I,2,B25014I_002,1.00 or less occupants per room,
31959,B25014I,3,B25014I_003,1.01 or more occupants per room,
31960,,,,,
31961,B25015, ,,TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM,"1,5"
31962,B25015, ,,Universe:  Occupied housing units,
31963,B25015,1,B25015_001,Total:,
31964,B25015,2,B25015_002,Owner occupied:,
31965,B25015,3,B25015_003,Householder 15 to 34 years:,
31966,B25015,4,B25015_004,1.00 or less occupants per room,
31967,B25015,5,B25015_005,1.01 to 1.50 occupants per room,
31968,B25015,6,B25015_006,1.51 or more occupants per room,
31969,B25015,7,B25015_007,Householder 35 to 64 years:,
31970,B25015,8,B25015_008,1.00 or less occupants per room,
31971,B25015,9,B25015_009,1.01 to 1.50 occupants per room,
31972,B25015,10,B25015_010,1.51 or more occupants per room,
31973,B25015,11,B25015_011,Householder 65 years and over:,
31974,B25015,12,B25015_012,1.00 or less occupants per room,
31975,B25015,13,B25015_013,1.01 to 1.50 occupants per room,
31976,B25015,14,B25015_014,1.51 or more occupants per room,
31977,B25015,15,B25015_015,Renter occupied:,
31978,B25015,16,B25015_016,Householder 15 to 34 years:,
31979,B25015,17,B25015_017,1.00 or less occupants per room,
31980,B25015,18,B25015_018,1.01 to 1.50 occupants per room,
31981,B25015,19,B25015_019,1.51 or more occupants per room,
31982,B25015,20,B25015_020,Householder 35 to 64 years:,
31983,B25015,21,B25015_021,1.00 or less occupants per room,
31984,B25015,22,B25015_022,1.01 to 1.50 occupants per room,
31985,B25015,23,B25015_023,1.51 or more occupants per room,
31986,B25015,24,B25015_024,Householder 65 years and over:,
31987,B25015,25,B25015_025,1.00 or less occupants per room,
31988,B25015,26,B25015_026,1.01 to 1.50 occupants per room,
31989,B25015,27,B25015_027,1.51 or more occupants per room,
31990,,,,,
31991,B25016, ,,TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM,"1,5"
31992,B25016, ,,Universe:  Occupied housing units,
31993,B25016,1,B25016_001,Total:,
31994,B25016,2,B25016_002,Owner occupied:,
31995,B25016,3,B25016_003,Complete plumbing facilities:,
31996,B25016,4,B25016_004,1.00 or less occupants per room,
31997,B25016,5,B25016_005,1.01 to 1.50 occupants per room,
31998,B25016,6,B25016_006,1.51 or more occupants per room,
31999,B25016,7,B25016_007,Lacking complete plumbing facilities:,
32000,B25016,8,B25016_008,1.00 or less occupants per room,
32001,B25016,9,B25016_009,1.01 to 1.50 occupants per room,
32002,B25016,10,B25016_010,1.51 or more occupants per room,
32003,B25016,11,B25016_011,Renter occupied:,
32004,B25016,12,B25016_012,Complete plumbing facilities:,
32005,B25016,13,B25016_013,1.00 or less occupants per room,
32006,B25016,14,B25016_014,1.01 to 1.50 occupants per room,
32007,B25016,15,B25016_015,1.51 or more occupants per room,
32008,B25016,16,B25016_016,Lacking complete plumbing facilities:,
32009,B25016,17,B25016_017,1.00 or less occupants per room,
32010,B25016,18,B25016_018,1.01 to 1.50 occupants per room,
32011,B25016,19,B25016_019,1.51 or more occupants per room,
32012,,,,,
32013,B25017, ,,ROOMS,"1,5"
32014,B25017, ,,Universe:  Housing units,
32015,B25017,1,B25017_001,Total:,
32016,B25017,2,B25017_002,1 room,
32017,B25017,3,B25017_003,2 rooms,
32018,B25017,4,B25017_004,3 rooms,
32019,B25017,5,B25017_005,4 rooms,
32020,B25017,6,B25017_006,5 rooms,
32021,B25017,7,B25017_007,6 rooms,
32022,B25017,8,B25017_008,7 rooms,
32023,B25017,9,B25017_009,8 rooms,
32024,B25017,10,B25017_010,9 or more rooms,
32025,,,,,
32026,B25018, ,,MEDIAN NUMBER OF ROOMS,"1,5"
32027,B25018, ,,Universe:  Housing units,
32028,B25018,1,B25018_001,Median number of rooms,
32029,,,,,
32030,B25019, ,,AGGREGATE NUMBER OF ROOMS,"1,5"
32031,B25019, ,,Universe:  Housing units,
32032,B25019,1,B25019_001,Aggregate number of rooms,
32033,,,,,
32034,B25020, ,,TENURE BY ROOMS,"1,5"
32035,B25020, ,,Universe:  Occupied housing units,
32036,B25020,1,B25020_001,Total:,
32037,B25020,2,B25020_002,Owner occupied:,
32038,B25020,3,B25020_003,1 room,
32039,B25020,4,B25020_004,2 rooms,
32040,B25020,5,B25020_005,3 rooms,
32041,B25020,6,B25020_006,4 rooms,
32042,B25020,7,B25020_007,5 rooms,
32043,B25020,8,B25020_008,6 rooms,
32044,B25020,9,B25020_009,7 rooms,
32045,B25020,10,B25020_010,8 rooms,
32046,B25020,11,B25020_011,9 or more rooms,
32047,B25020,12,B25020_012,Renter occupied:,
32048,B25020,13,B25020_013,1 room,
32049,B25020,14,B25020_014,2 rooms,
32050,B25020,15,B25020_015,3 rooms,
32051,B25020,16,B25020_016,4 rooms,
32052,B25020,17,B25020_017,5 rooms,
32053,B25020,18,B25020_018,6 rooms,
32054,B25020,19,B25020_019,7 rooms,
32055,B25020,20,B25020_020,8 rooms,
32056,B25020,21,B25020_021,9 or more rooms,
32057,,,,,
32058,B25021, ,,MEDIAN NUMBER OF ROOMS BY TENURE,"1,5"
32059,B25021, ,,Universe:  Occupied housing units,
32060,B25021,0.5,,Median number of rooms --,
32061,B25021,1,B25021_001,Total:,
32062,B25021,2,B25021_002,Owner occupied,
32063,B25021,3,B25021_003,Renter occupied,
32064,,,,,
32065,B25022, ,,AGGREGATE NUMBER OF ROOMS BY TENURE,"1,5"
32066,B25022, ,,Universe:  Occupied housing units,
32067,B25022,1,B25022_001,Aggregate number of rooms:,
32068,B25022,2,B25022_002,Owner occupied,
32069,B25022,3,B25022_003,Renter occupied,
32070,,,,,
32071,B25024, ,,UNITS IN STRUCTURE,"1,5"
32072,B25024, ,,Universe:  Housing units,
32073,B25024,1,B25024_001,Total:,
32074,B25024,2,B25024_002,"1, detached",
32075,B25024,3,B25024_003,"1, attached",
32076,B25024,4,B25024_004,2,
32077,B25024,5,B25024_005,3 or 4,
32078,B25024,6,B25024_006,5 to 9,
32079,B25024,7,B25024_007,10 to 19,
32080,B25024,8,B25024_008,20 to 49,
32081,B25024,9,B25024_009,50 or more,
32082,B25024,10,B25024_010,Mobile home,
32083,B25024,11,B25024_011,"Boat, RV, van, etc.",
32084,,,,,
32085,B25026, ,,TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT,"1,5"
32086,B25026, ,,Universe:  Total population in occupied housing units,
32087,B25026,1,B25026_001,Total population in occupied housing units:,
32088,B25026,2,B25026_002,Owner occupied:,
32089,B25026,3,B25026_003,Moved in 2017 or later,
32090,B25026,4,B25026_004,Moved in 2015 to 2016,
32091,B25026,5,B25026_005,Moved in 2010 to 2014,
32092,B25026,6,B25026_006,Moved in 2000 to 2009,
32093,B25026,7,B25026_007,Moved in 1990 to 1999,
32094,B25026,8,B25026_008,Moved in 1989 or earlier,
32095,B25026,9,B25026_009,Renter occupied:,
32096,B25026,10,B25026_010,Moved in 2017 or later,
32097,B25026,11,B25026_011,Moved in 2015 to 2016,
32098,B25026,12,B25026_012,Moved in 2010 to 2014,
32099,B25026,13,B25026_013,Moved in 2000 to 2009,
32100,B25026,14,B25026_014,Moved in 1990 to 1999,
32101,B25026,15,B25026_015,Moved in 1989 or earlier,
32102,,,,,
32103,B25027, ,,MORTGAGE STATUS BY AGE OF HOUSEHOLDER,"1,5"
32104,B25027, ,,Universe:  Owner-occupied housing units,
32105,B25027,1,B25027_001,Total:,
32106,B25027,2,B25027_002,Housing units with a mortgage:,
32107,B25027,3,B25027_003,Householder 15 to 34 years,
32108,B25027,4,B25027_004,Householder 35 to 44 years,
32109,B25027,5,B25027_005,Householder 45 to 54 years,
32110,B25027,6,B25027_006,Householder 55 to 59 years,
32111,B25027,7,B25027_007,Householder 60 to 64 years,
32112,B25027,8,B25027_008,Householder 65 to 74 years,
32113,B25027,9,B25027_009,Householder 75 years and over,
32114,B25027,10,B25027_010,Housing units without a mortgage:,
32115,B25027,11,B25027_011,Householder 15 to 34 years,
32116,B25027,12,B25027_012,Householder 35 to 44 years,
32117,B25027,13,B25027_013,Householder 45 to 54 years,
32118,B25027,14,B25027_014,Householder 55 to 59 years,
32119,B25027,15,B25027_015,Householder 60 to 64 years,
32120,B25027,16,B25027_016,Householder 65 to 74 years,
32121,B25027,17,B25027_017,Householder 75 years and over,
32122,,,,,
32123,B25031, ,,MEDIAN GROSS RENT BY BEDROOMS,"1,5"
32124,B25031, ,,Universe: Renter-occupied housing units paying cash rent,
32125,B25031,0.5,,Median gross rent --,
32126,B25031,1,B25031_001,Total:,
32127,B25031,2,B25031_002,No bedroom,
32128,B25031,3,B25031_003,1 bedroom,
32129,B25031,4,B25031_004,2 bedrooms,
32130,B25031,5,B25031_005,3 bedrooms,
32131,B25031,6,B25031_006,4 bedrooms,
32132,B25031,7,B25031_007,5 or more bedrooms,
32133,,,,,
32134,B25032, ,,TENURE BY UNITS IN STRUCTURE,"1,5"
32135,B25032, ,,Universe:  Occupied housing units ,
32136,B25032,1,B25032_001,Total:,
32137,B25032,2,B25032_002,Owner-occupied housing units:,
32138,B25032,3,B25032_003,"1, detached ",
32139,B25032,4,B25032_004,"1, attached ",
32140,B25032,5,B25032_005,2,
32141,B25032,6,B25032_006,3 or 4 ,
32142,B25032,7,B25032_007,5 to 9 ,
32143,B25032,8,B25032_008,10 to 19,
32144,B25032,9,B25032_009,20 to 49,
32145,B25032,10,B25032_010,50 or more,
32146,B25032,11,B25032_011,Mobile home,
32147,B25032,12,B25032_012,"Boat, RV, van, etc. ",
32148,B25032,13,B25032_013,Renter-occupied housing units:,
32149,B25032,14,B25032_014,"1, detached ",
32150,B25032,15,B25032_015,"1, attached ",
32151,B25032,16,B25032_016,2,
32152,B25032,17,B25032_017,3 or 4 ,
32153,B25032,18,B25032_018,5 to 9 ,
32154,B25032,19,B25032_019,10 to 19,
32155,B25032,20,B25032_020,20 to 49,
32156,B25032,21,B25032_021,50 or more,
32157,B25032,22,B25032_022,Mobile home,
32158,B25032,23,B25032_023,"Boat, RV, van, etc.",
32159,,,,,
32160,C25032, ,,TENURE BY UNITS IN STRUCTURE,1
32161,C25032, ,,Universe:  Occupied housing units ,
32162,C25032,1,C25032_001,Total:,
32163,C25032,2,C25032_002,Owner-occupied housing units:,
32164,C25032,3,C25032_003,"1, detached or attached",
32165,C25032,4,C25032_004,2 to 9 units,
32166,C25032,5,C25032_005,10 or more units,
32167,C25032,6,C25032_006,Mobile home and all other types of units,
32168,C25032,7,C25032_007,Renter-occupied housing units:,
32169,C25032,8,C25032_008,"1, detached or attached",
32170,C25032,9,C25032_009,2 to 9 units,
32171,C25032,10,C25032_010,10 or more units,
32172,C25032,11,C25032_011,Mobile home and all other types of units,
32173,, ,, ,
32174,B25032A, ,,UNITS IN STRUCTURE (WHITE ALONE HOUSEHOLDER),"1,5"
32175,B25032A, ,,Universe:  Occupied housing units with a householder who is White alone,
32176,B25032A,1,B25032A_001,Total:,
32177,B25032A,2,B25032A_002,"1, detached",
32178,B25032A,3,B25032A_003,"1, attached",
32179,B25032A,4,B25032A_004,2,
32180,B25032A,5,B25032A_005,3 or 4,
32181,B25032A,6,B25032A_006,5 to 9,
32182,B25032A,7,B25032A_007,10 to 19,
32183,B25032A,8,B25032A_008,20 to 49,
32184,B25032A,9,B25032A_009,50 or more,
32185,B25032A,10,B25032A_010,Mobile home,
32186,B25032A,11,B25032A_011,"Boat, RV, van, etc.",
32187,,,,,
32188,B25032B, ,,UNITS IN STRUCTURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),"1,5"
32189,B25032B, ,,Universe:  Occupied housing units with a householder who is Black or African American alone,
32190,B25032B,1,B25032B_001,Total:,
32191,B25032B,2,B25032B_002,"1, detached",
32192,B25032B,3,B25032B_003,"1, attached",
32193,B25032B,4,B25032B_004,2,
32194,B25032B,5,B25032B_005,3 or 4,
32195,B25032B,6,B25032B_006,5 to 9,
32196,B25032B,7,B25032B_007,10 to 19,
32197,B25032B,8,B25032B_008,20 to 49,
32198,B25032B,9,B25032B_009,50 or more,
32199,B25032B,10,B25032B_010,Mobile home,
32200,B25032B,11,B25032B_011,"Boat, RV, van, etc.",
32201,,,,,
32202,B25032C, ,,UNITS IN STRUCTURE (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),"1,5"
32203,B25032C, ,,Universe:  Occupied housing units with a householder who is American Indian and Alaska Native alone,
32204,B25032C,1,B25032C_001,Total:,
32205,B25032C,2,B25032C_002,"1, detached",
32206,B25032C,3,B25032C_003,"1, attached",
32207,B25032C,4,B25032C_004,2,
32208,B25032C,5,B25032C_005,3 or 4,
32209,B25032C,6,B25032C_006,5 to 9,
32210,B25032C,7,B25032C_007,10 to 19,
32211,B25032C,8,B25032C_008,20 to 49,
32212,B25032C,9,B25032C_009,50 or more,
32213,B25032C,10,B25032C_010,Mobile home,
32214,B25032C,11,B25032C_011,"Boat, RV, van, etc.",
32215,,,,,
32216,B25032D, ,,UNITS IN STRUCTURE (ASIAN ALONE HOUSEHOLDER),"1,5"
32217,B25032D, ,,Universe:  Occupied housing units with a householder who is Asian alone,
32218,B25032D,1,B25032D_001,Total:,
32219,B25032D,2,B25032D_002,"1, detached",
32220,B25032D,3,B25032D_003,"1, attached",
32221,B25032D,4,B25032D_004,2,
32222,B25032D,5,B25032D_005,3 or 4,
32223,B25032D,6,B25032D_006,5 to 9,
32224,B25032D,7,B25032D_007,10 to 19,
32225,B25032D,8,B25032D_008,20 to 49,
32226,B25032D,9,B25032D_009,50 or more,
32227,B25032D,10,B25032D_010,Mobile home,
32228,B25032D,11,B25032D_011,"Boat, RV, van, etc.",
32229,,,,,
32230,B25032E, ,,UNITS IN STRUCTURE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),"1,5"
32231,B25032E, ,,Universe:  Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone,
32232,B25032E,1,B25032E_001,Total:,
32233,B25032E,2,B25032E_002,"1, detached",
32234,B25032E,3,B25032E_003,"1, attached",
32235,B25032E,4,B25032E_004,2,
32236,B25032E,5,B25032E_005,3 or 4,
32237,B25032E,6,B25032E_006,5 to 9,
32238,B25032E,7,B25032E_007,10 to 19,
32239,B25032E,8,B25032E_008,20 to 49,
32240,B25032E,9,B25032E_009,50 or more,
32241,B25032E,10,B25032E_010,Mobile home,
32242,B25032E,11,B25032E_011,"Boat, RV, van, etc.",
32243,,,,,
32244,B25032F, ,,UNITS IN STRUCTURE (SOME OTHER RACE ALONE HOUSEHOLDER),"1,5"
32245,B25032F, ,,Universe:  Occupied housing units with a householder who is Some other race alone,
32246,B25032F,1,B25032F_001,Total:,
32247,B25032F,2,B25032F_002,"1, detached",
32248,B25032F,3,B25032F_003,"1, attached",
32249,B25032F,4,B25032F_004,2,
32250,B25032F,5,B25032F_005,3 or 4,
32251,B25032F,6,B25032F_006,5 to 9,
32252,B25032F,7,B25032F_007,10 to 19,
32253,B25032F,8,B25032F_008,20 to 49,
32254,B25032F,9,B25032F_009,50 or more,
32255,B25032F,10,B25032F_010,Mobile home,
32256,B25032F,11,B25032F_011,"Boat, RV, van, etc.",
32257,,,,,
32258,B25032G, ,,UNITS IN STRUCTURE (TWO OR MORE RACES HOUSEHOLDER),"1,5"
32259,B25032G, ,,Universe:  Occupied housing units with a householder who is Two or more races,
32260,B25032G,1,B25032G_001,Total:,
32261,B25032G,2,B25032G_002,"1, detached",
32262,B25032G,3,B25032G_003,"1, attached",
32263,B25032G,4,B25032G_004,2,
32264,B25032G,5,B25032G_005,3 or 4,
32265,B25032G,6,B25032G_006,5 to 9,
32266,B25032G,7,B25032G_007,10 to 19,
32267,B25032G,8,B25032G_008,20 to 49,
32268,B25032G,9,B25032G_009,50 or more,
32269,B25032G,10,B25032G_010,Mobile home,
32270,B25032G,11,B25032G_011,"Boat, RV, van, etc.",
